"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","1953-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","4,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","16","4,0","0","4,0","","","19530711","+,4,0","19530731","+,,0","19530731","+,,0","","","19530708",",,0","19530725","+,4,0","5.6","4,0,11,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,08,","27.2","4,0,25,+","","","78.7","0","78.7","4,0","","","","","39.3",",,,0","0",",,,0","15.42","4,0","21.83","4,,,0","9.00","4,,,0","","","",""
"USC00506870","1953-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19530831","+,,0","19530831","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","138.9",",a,,0","0",",,,0","","","","","","","","","",""
"USC00506870","1953-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","3,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","3,0","3","3,0","0","3,0","0","3,0","0","3,0","","","19530930",",3,0","19530930","+,,0","19530930","+,,0","","","19530903",",,0","19530904",",3,0","-6.7","3,0,30,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,03,","18.3","3,0,04,","","","","","264.2","3,0","","","","","22.7",",,,0","0",",,,0","8.55","3,0","13.61","3,,,0","3.49","3,,,0","","","",""
"USC00506870","1953-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","5,0","4","2,0","3","2,0","0","2,0","10",",0","1",",0","0","3,0","21","3,0","6","4,0","0","4,0","0","4,0","","","19531028",",3,0","19531031","+,,0","19531022",",,0","","","19531022",",2,0","19531013",",4,0","-15.0","3,0,28,","25",",,0,31,+","51",",,0,22,","25.1","2,,0,22,","12.8","4,0,13,","","","","","453.1","4,0","","","","","48.5",",a,,0","51",",,,0","1.03","5,0","5.33","4,,,0","-3.27","3,,,0","","","",""
"USC00506870","1953-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","3,0","1",",0","1",",0","0",",0","23","1,0","1",",0","6","1,0","29","1,0","17","3,0","0","3,0","0","3,0","","","19531109",",1,0","19531125","+,1,0","19531124",",,0","","","19531124",",,0","19531117",",3,0","-19.4","1,0,09,","76","1,,0,25,+","64",",,0,24,","4.8",",,0,24,","5.0","3,0,17,","","","","","657.9","3,0","","","","","4.8",",,,0","64",",,,0","-6.19","3,0","-2.00","3,,,0","-10.37","1,,,0","","","",""
"USC00506870","1953-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","7",",0","3",",0","0",",0","30","1,0","5",",0","7","2,0","29","2,0","20","2,0","0","2,0","0","2,0","","","19531207",",2,0","19531231","+,1,0","19531209",",,0","","","19531212","+,,0","19531216",",2,0","-24.4","2,0,07,","152","1,,0,31,+","64",",,0,09,","4.3",",,0,12,+","7.2","2,0,16,","","","","","763.4","2,0","","","","","16.5",",,,0","242",",,,0","-7.99","2,0","-3.94","2,,,0","-12.04","2,,,0","","","",""
"USC00506870","1954-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","5,0","3",",0","3",",0","0",",0","29","2,0","3",",0","18","2,0","29","2,0","23","4,0","0","4,0","0","4,0","","","19540129","+,2,0","19540131",",2,0","19540131",",,0","","","19540108",",,0","19540109",",4,0","-25.0","2,0,29,+","178","2,,0,31,","127",",,0,31,","5.1",",,0,08,","5.0","4,0,09,","","","","","810.6","4,0","","","","","12.2",",,,0","177",",,,0","-12.39","5,0","-7.75","4,,,0","-17.02","2,,,0","","","",""
"USC00506870","1954-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","4",",0","1",",0","0",",0","28",",0","3",",0","16","1,0","26","1,0","23","1,0","0","1,0","0","1,0","","","19540227","+,1,0","19540202","+,,0","19540222",",,0","","","19540222",",,0","19540205",",1,0","-33.3","1,0,27,+","152",",,0,02,+","76",",,0,22,","4.8",",,0,22,","7.2","1,0,05,","","","","","853.8","1,0","","","","","6.6",",,,0","126",",,,0","-13.29","1,0","-7.34","1,,,0","-19.23","1,,,0","","","",""
"USC00506870","1954-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","5,0","5","1,0","4","1,0","0","1,0","27","4,0","5","1,0","4","4,0","27","4,0","10","5,0","0","5,0","0","5,0","","","19540318",",4,0","19540303","+,4,0","19540301",",1,0","","","19540301",",1,0","19540331","+,5,0","-24.4","4,0,18,","254","4,,0,03,+","127","1,,0,01,","7.9","1,,0,01,","9.4","5,0,31,+","","","","","599.4","5,0","","","","","24.9","1,,,0","355","1,,,0","-4.74","5,0","1.75","5,,,0","-11.23","4,,,0","","","",""
"USC00506870","1954-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","0",",0","0",",0","0",",0","13",",0","0",",0","0","1,0","25","1,0","2","1,0","0","1,0","0","1,0","","","19540409",",1,0","19540401",",,0","19540417",",,0","","","19540417",",,0","19540427",",1,0","-11.7","1,0,09,","102",",,0,01,","0",",T,0,17,","0.0",",T,0,17,","13.3","1,0,27,","","","","","464.5","1,0","","","","","0.0",",T,,0","0",",T,,0","1.80","2,0","7.99","1,,,0","-4.40","1,,,0","","","",""
"USC00506870","1954-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","3,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0","3,0","4","3,0","0","3,0","","","19540501",",2,0","19540531","+,,0","19540531","+,,0","","","19540527",",,0","19540519",",3,0","0.0","2,0,01,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,27,","22.2","3,0,19,","","","","","230.3","3,0","","","","","15.2",",,,0","0",",,,0","10.16","3,0","16.57","3,,,0","3.75","2,,,0","","","",""
"USC00506870","1954-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19540630","+,,0","19540630","+,,0","","","19540615",",,0","","","","","0",",,0,30,+","0",",,0,30,+","14.2",",,0,15,","","","","","","","","","","","","","31.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00506870","1954-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","12",",0","7",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","12","2,0","0","2,0","","","19540726","+,2,0","19540731","+,,0","19540731","+,,0","","","19540730",",,0","19540710",",2,0","5.0","2,0,26,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,30,","25.0","2,0,10,","","","125.4","0","125.4","2,0","","","","","79.8",",,,0","0",",,,0","14.01","2,0","19.65","2,,,0","8.37","2,,,0","","","",""
"USC00506870","1954-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","5","5,0","3","5,0","0","5,0","0",",0","0",",0","","","","","","","","","","","","","","","19540831","+,,0","19540831","+,,0","","","19540801",",5,0","","","","","0",",,0,31,+","0",",,0,31,+","8.6","5,,0,01,","","","","","","","","","","","","","42.4",",a,,0","0",",,,0","","","","","","","","","",""
"USC00506870","1954-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","11","3,0","8","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","19540930","+,,0","19540930","+,,0","","","19540910",",3,0","","","","","0",",,0,30,+","0",",,0,30,+","16.3","3,,0,10,","","","","","","","","","","","","","62.9",",a,,0","0",",,,0","","","","","","","","","",""
"USC00506870","1954-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","4",",0","1",",0","1",",0","0","4,0","0","1,0","","","","","","","","","","","","","","","19541031","+,4,0","19541031","+,1,0","","","19541026",",,0","","","","","0","4,,0,31,+","0","1,,0,31,+","39.9",",,0,26,","","","","","","","","","","","","","43.0",",,,0","0","1,,,0","","","","","","","","","",""
"USC00506870","1954-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","5",",0","1",",0","0",",0","14","4,0","3",",0","","","","","","","","","","","","","","","19541119","+,4,0","19541117",",,0","","","19541117",",,0","","","","","152","4,,0,19,+","152",",,0,17,","9.7",",,0,17,","","","","","","","","","","","","","15.5",",,,0","228",",,,0","","","","","","","","","",""
"USC00506870","1954-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","5,0","8",",0","5",",0","0",",0","27","4,0","8",",0","21","1,0","30","1,0","24","5,0","0","5,0","0","5,0","2","","19541228",",1,0","19541222","+,4,0","19541217",",,0","","","19541219",",,0","19541220",",5,0","-35.0","1,0,28,","279","4,,0,22,+","122",",,0,17,","6.4",",,0,19,","5.0","5,0,20,","","","","","882.9","5,0","","","","","25.4",",,,0","454",",,,0","-15.74","5,0","-10.53","5,,,0","-20.96","1,,,0","","","",""
"USC00506870","1955-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2",",a,,0","567",",a,,0","","","","","","","","","",""
"USC00506870","1955-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","10","2,0","6","2,0","0","2,0","23","5,0","5","1,0","12","4,0","24","4,0","20","5,0","0","5,0","0","5,0","","","19550208",",4,0","19550221","+,5,0","19550215",",1,0","","","19550215",",2,0","19550219","+,5,0","-30.0","4,0,08,","559","5,,0,21,+","160","1,,0,15,","8.4","2,,0,15,","4.4","5,0,19,+","","","","","","","","","","","45.2",",a,,0","770","1,a,,0","-10.66","6,0","-5.00","5,,,0","-16.33","4,,,0","","","",""
"USC00506870","1955-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","7",",0","3",",0","0",",0","29","2,0","5",",0","6","1,0","28","1,0","8","2,0","0","2,0","0","2,0","","","19550302",",1,0","19550301",",2,0","19550309",",,0","","","19550309",",,0","19550306",",2,0","-27.8","1,0,02,","508","2,,0,01,","157",",,0,09,","13.2",",,0,09,","8.9","2,0,06,","","","","","655.7","2,0","","","","","30.7",",,,0","393",",,,0","-4.36","2,0","2.01","2,,,0","-10.73","1,,,0","","","",""
"USC00506870","1955-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","5","2,0","2","2,0","0","2,0","19","1,0","3",",0","0","2,0","26","2,0","0","2,0","0","2,0","0","2,0","","","19550410",",2,0","19550403",",1,0","19550423",",,0","","","19550423",",2,0","19550430","+,2,0","-11.7","2,0,10,","178","1,,0,03,","74",",,0,23,","5.8","2,,0,23,","10.6","2,0,30,+","","","","","496.4","2,0","","","","","19.5",",a,,0","303",",a,,0","0.61","2,0","6.13","2,,,0","-4.92","2,,,0","","","",""
"USC00506870","1955-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","3,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","9","1,0","0","3,0","0","3,0","0","3,0","","","19550502",",1,0","19550505","+,,0","19550531","+,,0","","","19550528",",,0","19550525",",3,0","-2.8","1,0,02,","0",",T,0,05,+","0",",,0,31,+","2.5",",,0,28,","16.7","3,0,25,","","","","","303.7","3,0","","","","","5.8",",,,0","0",",,,0","7.41","3,0","13.14","3,,,0","1.67","1,,,0","","","",""
"USC00506870","1955-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","5","4,0","2","4,0","0","4,0","0",",0","0",",0","","","","","","","","","","","","","","","19550630","+,,0","19550630","+,,0","","","19550621",",4,0","","","","","0",",,0,30,+","0",",,0,30,+","6.4","4,,0,21,","","","","","","","","","","","","","27.5",",a,,0","0",",,,0","","","","","","","","","",""
"USC00506870","1955-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","3","4,0","3","4,0","0","4,0","0",",0","0",",0","0","4,0","0","4,0","","","","","","","","","19550731","+,4,0","19550731","+,,0","19550731","+,,0","","","19550716",",4,0","","","5.6","4,0,31,+","0",",,0,31,+","0",",,0,31,+","7.6","4,,0,16,","","","","","","","","","","","","","24.1",",a,,0","0",",,,0","","","","","7.76","4,,,0","","","",""
"USC00506870","1955-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","12",",0","7",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","","","","","","","","","19550830",",3,0","19550831","+,,0","19550831","+,,0","","","19550825",",,0","","","-3.3","3,0,30,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,25,","","","","","","","","","","","","","70.8",",,,0","0",",,,0","","","","","6.63","3,,,0","","","",""
"USC00506870","1955-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19550930","+,,0","19550930","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00506870","1955-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","11",",0","6",",0","0",",0","10","1,0","4",",0","","","","","","","","","","","","","","","19551012",",1,0","19551012",",,0","","","19551012",",,0","","","","","102","1,,0,12,","107",",,0,12,","12.2",",,0,12,","","","","","","","","","","","","","42.7",",,,0","308",",,,0","","","","","","","","","",""
"USC00506870","1955-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","4",",0","3",",0","0",",0","24",",0","3",",0","20",",0","30",",0","28",",0","0",",0","0",",0","","","19551122",",,0","19551108",",,0","19551107",",,0","","","19551107",",,0","19551114",",,0","-28.3",",0,22,","406",",,0,08,","384",",,0,07,","17.8",",,0,07,","5.6",",0,14,","","","","","973.0",",0","","","","","26.7",",,,0","541",",,,0","-14.10",",0","-9.46",",,,0","-18.74",",,,0","","","",""
"USC00506870","1956-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","19560615","+,,0","19560630","+,,0","19560630","+,,0","","","19560621",",,0","19560615",",,0","2.8",",0,15,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,21,","21.7",",0,15,","","","","","193.3",",0","","","","","22.7",",,,0","0",",,,0","11.89",",0","17.30",",,,0","6.48",",,,0","","","",""
"USC00506870","1956-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","13",",0","8",",0","0",",0","1",",0","1",",0","0","4,0","13","4,0","0","4,0","0","4,0","0","4,0","","","19560927",",4,0","19560921",",,0","19560921",",,0","","","19560918",",,0","19560914","+,4,0","-7.8","4,0,27,","25",",,0,21,","25",",,0,21,","12.4",",,0,18,","18.9","4,0,14,+","","","","","","","","","","","55.4",",,,0","25",",,,0","6.89","6,0","13.60","4,,,0","0.19","4,,,0","","","",""
"USC00506870","1956-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","13",",0","5",",0","0",",0","8",",0","2",",0","3",",0","27",",0","11",",0","0",",0","0",",0","6","","19561031",",,0","19561031","+,,0","19561024",",,0","","","19561004",",,0","19561005",",,0","-21.1",",0,31,","76",",,0,31,+","64",",,0,24,","15.0",",,0,04,","9.4",",0,05,","","","","","628.8",",0","","","","","37.8",",,,0","130",",,,0","-1.95",",0","2.56",",,,0","-6.47",",,,0","","","",""
"USC00506870","1956-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","12",",0","6",",0","1",",0","26",",0","5",",0","14",",0","28",",0","19",",0","0",",0","0",",0","10","","19561117",",,0","19561129",",,0","19561129",",,0","","","19561129",",,0","19561128",",,0","-26.7",",0,17,","381",",,0,29,","381",",,0,29,","26.9",",,0,29,","10.6",",0,28,","","","","","824.4",",0","","","","","79.5",",,,0","706",",,,0","-9.15",",0","-4.26",",,,0","-14.04",",,,0","","","",""
"USC00506870","1956-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","3",",0","1",",0","0",",0","18",",0","1",",0","21","2,0","29","2,0","28","1,0","0","1,0","0","1,0","4","","19561222",",2,0","19561202","+,,0","19561220",",,0","","","19561220",",,0","19561228",",1,0","-30.6","2,0,22,","229",",,0,02,+","97",",,0,20,","2.8",",,0,20,","7.2","1,0,28,","","","","","1002.8","1,0","","","","","4.6",",,,0","115",",,,0","-16.20","2,0","-11.89","1,,,0","-20.52","2,,,0","","","",""
"USC00506870","1957-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","6",",0","0",",0","22",",0","2",",0","16",",0","31",",0","23",",0","0",",0","0",",0","10","","19570122",",,0","19570127",",,0","19570127",",,0","","","19570129",",,0","19570105","+,,0","-26.1",",0,22,","127",",,0,27,","76",",,0,27,","18.3",",,0,29,","5.6",",0,05,+","","","","","896.2",",0","","","","","46.9",",,,0","127",",,,0","-10.58",",0","-6.00",",,,0","-15.15",",,,0","","","",""
"USC00506870","1957-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","28",",0","3",",0","9",",0","28",",0","25",",0","0",",0","0",",0","10","","19570210",",,0","19570228","+,,0","19570228","+,,0","","","19570228",",,0","19570228",",,0","-28.9",",0,10,","152",",,0,28,+","76",",,0,28,+","7.6",",,0,28,","7.8",",0,28,","","","","","813.3",",0","","","","","17.3",",,,0","233",",,,0","-10.71",",0","-4.64",",,,0","-16.79",",,,0","","","",""
"USC00506870","1957-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","2","1,0","0","1,0","0","1,0","14","2,0","0","1,0","0","2,0","26","2,0","1","2,0","0","2,0","0","2,0","1","","19570301",",2,0","19570301",",2,0","19570318",",1,0","","","19570318",",1,0","19570330",",2,0","-12.8","2,0,01,","152","2,,0,01,","0","1,T,0,18,","0.8","1,,0,18,","10.6","2,0,30,","","","","","540.7","2,0","","","","","1.1","1,,,0","0","1,T,,0","-0.31","2,0","4.69","2,,,0","-5.31","2,,,0","","","",""
"USC00506870","1957-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","19570404",",,0","19570408","+,,0","19570407",",,0","","","19570407",",,0","19570422",",,0","-7.2",",0,04,","0",",T,0,08,+","0",",T,0,07,","1.3",",,0,07,","12.8",",0,22,","","","","","436.9",",0","","","","","1.3",",,,0","0",",T,,0","3.77",",0","9.48",",,,0","-1.95",",,,0","","","",""
"USC00506870","1957-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19570531","+,,0","19570531","+,,0","","","19570529",",,0","","","","","0",",,0,31,+","0",",,0,31,+","1.3",",,0,29,","","","","","","","","","","","","","1.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00506870","1957-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","5,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","5,0","16","5,0","0","5,0","","","19570625","+,4,0","19570630","+,,0","19570630","+,,0","1","","19570622",",,0","19570604",",5,0","6.1","4,0,25,+","0",",,0,30,+","0",",,0,30,+","34.8",",,0,22,","27.2","5,0,04,","","","","","74.8","5,0","","","","","64.3",",,,0","0",",,,0","15.35","5,0","22.04","5,,,0","8.67","4,,,0","","","",""
"USC00506870","1957-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","15",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","13","1,0","0","1,0","","","19570728",",1,0","19570731","+,,0","19570731","+,,0","","","19570726",",,0","19570710",",1,0","5.0","1,0,28,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,26,","25.0","1,0,10,","","","119.2","0","119.2","1,0","","","","","73.0",",,,0","0",",,,0","14.36","1,0","20.09","1,,,0","8.63","1,,,0","","","",""
"USC00506870","1957-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","13",",0","5",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0","1,0","","","19570831",",,0","19570831","+,1,0","19570831","+,,0","","","19570819",",,0","19570810","+,1,0","5.6",",0,31,","0","1,,0,31,+","0",",,0,31,+","15.7",",,0,19,","26.7","1,0,10,+","","","236.7","0","117.5","1,0","","","","","44.7",",,,0","0",",,,0","14.40","1,0","20.41","1,,,0","8.38",",,,0","","","",""
"USC00506870","1957-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","17",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","1","1,0","0","1,0","","","19570930",",1,0","19570930","+,,0","19570930","+,,0","","","19570919",",,0","19570905",",1,0","-7.2","1,0,30,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,19,","21.7","1,0,05,","","","472.0","0","235.3","1,0","","","","","106.9",",,,0","0",",,,0","10.22","1,0","14.19","1,,,0","6.24","1,,,0","","","",""
"USC00506870","1957-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","4","","19571003",",,0","19571031","+,,0","19571012",",,0","","","19571011",",,0","19571022",",,0","-7.8",",0,03,","0",",,0,31,+","0",",T,0,12,","11.7",",,0,11,","16.7",",0,22,","","","906.4","0","434.4",",0","","","","","16.6",",,,0","0",",T,,0","4.32",",0","9.28",",,,0","-0.65",",,,0","","","",""
"USC00506870","1957-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","8",",0","3",",0","0",",0","2",",0","1","2,0","0","1,0","19","1,0","3","1,0","0","1,0","0","1,0","9","","19571123",",1,0","19571115","+,,0","19571114",",2,0","","","19571104",",,0","19571101",",1,0","-11.1","1,0,23,","76",",,0,15,+","79","2,,0,14,","23.1",",,0,04,","11.1","1,0,01,","","","1420.7","0","514.3","1,0","","","","","34.9",",,,0","79","2,,,0","0.60","1,0","3.88","1,,,0","-2.68","1,,,0","","","",""
"USC00506870","1957-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","8",",0","2",",0","0",",0","29",",0","2",",0","17",",0","31",",0","27",",0","0",",0","0",",0","16","","19571226",",,0","19571208","+,,0","19571207",",,0","","","19571207",",,0","19571202",",,0","-32.2",",0,26,","152",",,0,08,+","114",",,0,07,","5.3",",,0,07,","5.0",",0,02,","","","2411.9","0","991.2",",0","","","","","13.0",",,,0","195",",,,0","-13.64",",0","-9.76",",,,0","-17.53",",,,0","","","",""
