"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00122825","1896-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.8","3,6","4","1,6","2","1,6","0","1,6","","","0",",6","0","3,6","7","3,6","0","3,6","3","3,6","0","3,6","","","18961018",",3,6","","","18961018",",,6","","","18961006",",1,6","18961029","+,3,6","-3.9","3,6,18,","","","0",",T,6,18,","9.7","1,,6,06,","23.3","3,6,29,+","","","","","","","","","","","","","251.7","3,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9","1,,,6","0",",T,,6","9.37","3,6","14.91","3,,,6","3.83","3,,,6","",""
"USC00122825","1896-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","11",",6","3",",6","0",",6","0",",6","","","18961130","+,,6","","","18961130","+,,6","","","18961110",",,6","18961102",",,6","-11.7",",6,30,+","","","0",",,6,30,+","21.1",",,6,10,","20.6",",6,02,","","","","","","","","","","","","","355.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4",",,,6","0",",,,6","6.48",",6","10.85",",,,6","2.11",",,,6","",""
"USC00122825","1896-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0","2,6","6",",6","5",",6","0",",6","","","0",",6","0","1,6","21","1,6","7","1,6","0","1,6","0","1,6","","","18961223",",1,6","","","18961222",",,6","","","18961214",",,6","18961212","+,1,6","-11.7","1,6,23,","","","13",",,6,22,","17.8",",,6,14,","12.8","1,6,12,+","","","","","","","","","","","","","489.9","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2",",,,6","13",",,,6","1.47","2,6","5.12","1,,,6","-2.18","1,,,6","",""
"USC00122825","1897-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0",",6","12","1,6","7","1,6","0","1,6","","","","","5",",6","28",",6","15",",6","0",",6","0",",6","","","18970125","+,,6","","","","","","","18970120",",1,6","18970103",",,6","-25.0",",6,25,+","","","","","10.2","1,,6,20,","16.1",",6,03,","","","","","","","","","","","","","696.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6","1,,,6","","","-4.14",",6","-0.22",",,,6","-8.06",",,,6","",""
"USC00122825","1897-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0",",6","8",",6","6",",6","0",",6","","","","","0",",6","26",",6","3",",6","0",",6","0",",6","","","18970226",",,6","","","","","","","18970202",",,6","18970217",",,6","-15.6",",6,26,","","","","","15.2",",,6,02,","13.3",",6,17,","","","","","","","","","","","","","506.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.2",",,,6","","","0.25",",6","3.97",",,,6","-3.48",",,,6","",""
"USC00122825","1897-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0",",6","13",",6","7",",6","1",",6","","","","","0",",6","16",",6","0",",6","0",",6","0",",6","","","18970314",",,6","","","","","","","18970305",",,6","18970322","+,,6","-6.7",",6,14,","","","","","61.7",",,6,05,","17.2",",6,22,+","","","","","","","","","","","","","393.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.2",",,,6","","","5.65",",6","10.44",",,,6","0.86",",,,6","",""
"USC00122825","1897-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","3.3","6","3.3",",6","14",",6","8",",6","1",",6","","","2",",6","0",",6","8",",6","0",",6","5",",6","0",",6","","","18970419",",,6","","","18970409",",,6","","","18970409",",,6","18970424",",,6","-6.1",",6,19,","","","127",",,6,09,","28.7",",,6,09,","26.1",",6,24,","","","","","","","","","","","","","279.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.4",",,,6","203",",,,6","9.13",",6","14.27",",,,6","3.98",",,,6","",""
"USC00122825","1897-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","11.6","6","8.3","1,6","9",",6","6",",6","0",",6","","","1",",6","0",",6","0",",6","0","1,6","15","1,6","0","1,6","","","18970501",",,6","","","18970502",",,6","","","18970520",",,6","18970507",",1,6","0.6",",6,01,","","","102",",,6,02,","23.4",",,6,20,","27.8","1,6,07,","","","","","","","","","","","","","150.6","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5",",,,6","102",",,,6","13.54","1,6","19.52","1,,,6","7.55",",,,6","",""
"USC00122825","1897-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","94.2","6","82.6",",6","8",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","24",",6","2",",6","","","18970607",",,6","","","","","","","18970618",",,6","18970615",",,6","4.4",",6,07,","","","","","35.6",",,6,18,","32.8",",6,15,","","","","","","","","","","","","","35.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2",",,,6","","","19.91",",6","25.80",",,,6","14.01",",,,6","",""
"USC00122825","1897-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","274.9","6","180.7",",6","7",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","9",",6","2","","18970712",",,6","","","","","","","18970710",",,6","18970709","+,,6","12.2",",6,12,","","","","","19.1",",,6,10,","35.6",",6,09,+","","","2.0","6","","","","","","","","","2.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6",",,,6","","","24.10",",6","29.75",",,,6","18.44",",,,6","",""
"USC00122825","1897-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","341.9","6","67.0",",6","6",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","18970830",",,6","","","","","","","18970802",",,6","18970803",",,6","8.3",",6,30,","","","","","26.7",",,6,02,","33.9",",6,03,","","","13.7","6","","","","","","","","","11.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0",",,,6","","","20.11",",6","26.60",",,,6","13.63",",,,6","",""
"USC00122825","1897-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","420.1","6","78.2",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","9",",6","","","18970920",",,6","","","","","","","18970916",",,6","18970915","+,,6","0.6",",6,20,","","","","","12.7",",,6,16,","34.4",",6,15,+","","","62.2","6","","","","","","","","","48.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5",",,,6","","","19.32",",6","27.53",",,,6","11.12",",,,6","",""
"USC00122825","1897-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","437.0","6","16.9",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","16",",6","0",",6","","","18971029","+,,6","","","","","","","18971011",",,6","18971016","+,,6","0.6",",6,29,+","","","","","11.7",",,6,11,","29.4",",6,16,+","","","202.4","6","","","","","","","","","140.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3",",,,6","","","14.36",",6","21.54",",,,6","7.17",",,,6","",""
"USC00122825","1897-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","437.0","6","0.0","2,6","11",",6","9",",6","4",",6","","","0",",6","0","1,6","12","1,6","0","1,6","0","1,6","0","1,6","","","18971129",",1,6","","","18971123",",,6","","","18971101",",,6","18971121",",1,6","-10.0","1,6,29,","","","0",",T,6,23,","52.8",",,6,01,","17.8","1,6,21,","","","557.4","6","","","","","","","","","355.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.6",",,,6","0",",T,,6","5.50","2,6","10.28","1,,,6","0.71","1,,,6","",""
"USC00122825","1897-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","437.0","6","0.0",",6","8",",6","6",",6","0",",6","","","2",",6","0",",6","23",",6","9",",6","0",",6","0",",6","","","18971223",",,6","","","18971231",",,6","","","18971217",",,6","18971209",",,6","-15.0",",6,23,","","","51",",,6,31,","20.8",",,6,17,","16.7",",6,09,","","","1139.2","6","","","","","","","","","581.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7",",,,6","97",",,,6","-0.44",",6","3.05",",,,6","-3.92",",,,6","",""
"USC00122825","1898-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0",",6","9",",6","8",",6","2",",6","","","2",",6","0",",6","24",",6","4",",6","0",",6","0",",6","1","","18980131",",,6","","","18980130",",,6","","","18980120",",,6","18980112",",,6","-15.0",",6,31,","","","38",",,6,30,","39.4",",,6,20,","17.8",",6,12,","","","1696.0","6","","","","","","","","","556.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.1",",,,6","76",",,,6","0.37",",6","4.55",",,,6","-3.80",",,,6","",""
"USC00122825","1898-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0","2,6","11",",6","8",",6","1",",6","","","2",",6","1","1,6","22","1,6","5","1,6","0","1,6","0","1,6","","","18980202",",1,6","","","18980221",",,6","","","18980208",",,6","18980210",",1,6","-20.0","1,6,02,","","","51",",,6,21,","28.7",",,6,08,","17.8","1,6,10,","","","2162.5","6","","","","","","","","","466.5","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3",",,,6","115",",,,6","0.24","2,6","4.26","1,,,6","-3.77","1,,,6","",""
"USC00122825","1898-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0","1,6","11","1,6","8","1,6","3","1,6","","","1",",6","0","1,6","14","1,6","0",",6","3",",6","0",",6","","","18980302",",1,6","","","18980301",",,6","","","18980322",",1,6","18980319",",,6","-8.3","1,6,02,","","","102",",,6,01,","39.4","1,,6,22,","23.3",",6,19,","","","2497.8","6","","","","","","","","","335.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184.5","1,,,6","102",",,,6","7.25","1,6","12.45",",,,6","2.06","1,,,6","",""
"USC00122825","1898-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","6","0.0",",6","7",",6","5",",6","1",",6","","","","","0",",6","6",",6","0",",6","4",",6","0",",6","","","18980404",",,6","","","","","","","18980423",",,6","18980417",",,6","-7.8",",6,04,","","","","","59.4",",,6,23,","25.6",",6,17,","","","2779.4","6","","","","","","","","","281.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4",",,,6","","","8.95",",6","15.04",",,,6","2.85",",,,6","",""
"USC00122825","1898-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","20.3","6","20.3",",6","10",",6","10",",6","3",",6","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","18980506","+,,6","","","","","","","18980519",",,6","18980501",",,6","2.8",",6,06,+","","","","","58.9",",,6,19,","28.9",",6,01,","","","2873.6","6","","","","","","","","","94.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.8",",,,6","","","15.95",",6","21.39",",,,6","10.50",",,,6","",""
"USC00122825","1898-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","124.8","6","104.5",",6","8",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","1",",6","1","","18980621",",,6","","","","","","","18980625",",,6","18980630",",,6","8.9",",6,21,","","","","","17.5",",,6,25,","32.2",",6,30,","","","2879.4","6","","","","","","","","","5.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.2",",,,6","","","21.62",",6","27.81",",,,6","15.43",",,,6","",""
"USC00122825","1898-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","290.5","6","165.7",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","8",",6","1","","18980710",",,6","","","","","","","","","18980703","+,,6","8.3",",6,10,","","","","","","","34.4",",6,03,+","","","3.6","6","","","","","","","","","3.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.56",",6","29.80",",,,6","17.33",",,,6","",""
"USC00122825","1898-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","413.2","6","122.7",",6","7",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","2",",6","1","","18980827","+,,6","","","","","","","18980807",",,6","18980823",",,6","12.2",",6,27,+","","","","","27.9",",,6,07,","32.8",",6,23,","","","3.9","6","","","","","","","","","0.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1",",,,6","","","22.28",",6","27.75",",,,6","16.81",",,,6","",""
"USC00122825","1898-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","13.6",",6","9",",6","9",",6","2",",6","","","1",",6","0",",6","2",",6","0",",6","8",",6","0",",6","","","18981026",",,6","","","18981026",",,6","","","18981004",",,6","18981003",",,6","-3.3",",6,26,","","","51",",,6,26,","38.4",",,6,04,","28.3",",6,03,","","","","","","","","","","","","","213.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.7",",,,6","51",",,,6","11.87",",6","16.77",",,,6","6.98",",,,6","",""
"USC00122825","1898-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0",",6","6",",6","6",",6","2",",6","","","3",",6","0",",6","17",",6","4",",6","0",",6","0",",6","1","","18981125",",,6","","","18981126",",,6","","","18981109",",,6","18981104",",,6","-13.3",",6,25,","","","38",",,6,26,","33.0",",,6,09,","19.4",",6,04,","","","","","","","","","","","","","449.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5",",,,6","88",",,,6","3.37",",6","8.20",",,,6","-1.47",",,,6","",""
"USC00122825","1898-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0","4,6","8",",6","7",",6","0",",6","","","","","1","2,6","26","2,6","7","2,6","0","2,6","0","2,6","","","18981213",",2,6","","","","","","","18981204",",,6","18981229",",2,6","-18.3","2,6,13,","","","","","21.6",",,6,04,","13.3","2,6,29,","","","","","","","","","","","","","531.8","2,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7",",,,6","","","-1.62","4,6","2.97","2,,,6","-6.20","2,,,6","",""
"USC00122825","1899-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","9",",6","6",",6","2",",6","","","","","3","2,6","24","2,6","10","2,6","0","2,6","0","2,6","","","18990130",",2,6","","","","","","","18990113",",,6","18990104",",2,6","-21.7","2,6,30,","","","","","45.2",",,6,13,","12.8","2,6,04,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8",",,,6","","","-2.47","4,6","2.95","2,,,6","-7.90","2,,,6","",""
"USC00122825","1899-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","8",",6","6",",6","0",",6","","","","","6","5,6","20","5,6","9","4,6","0","4,6","0","4,6","","","18990212",",5,6","","","","","","","18990225",",,6","18990226",",4,6","-28.3","5,6,12,","","","","","18.3",",,6,25,","16.7","4,6,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5",",,,6","","","-5.40","9,6","-0.28","4,,,6","-10.52","5,,,6","",""
"USC00122825","1899-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0","1,6","13",",6","12",",6","1",",6","","","2",",6","0","1,6","24","1,6","2","1,6","0","1,6","0","1,6","","","18990306",",1,6","","","18990305",",,6","","","18990327",",,6","18990311",",1,6","-16.1","1,6,06,","","","102",",,6,05,","25.4",",,6,27,","19.4","1,6,11,","","","","","","","","","","","","","468.7","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.4",",,,6","158",",,,6","2.71","1,6","7.87","1,,,6","-2.46","1,,,6","",""
"USC00122825","1899-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","20.0",",6","6",",6","4",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","11",",6","0",",6","","","18990401",",,6","","","18990430","+,,6","","","18990418",",,6","18990430",",,6","-7.2",",6,01,","","","0",",,6,30,+","11.4",",,6,18,","30.0",",6,30,","","","","","","","","","","","","","218.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3",",,,6","0",",,,6","11.73",",6","17.70",",,,6","5.76",",,,6","",""
"USC00122825","1899-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","32.5",",6","11",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","18",",6","0",",6","","","18990520",",,6","","","","","","","18990511",",,6","18990517",",,6","4.4",",6,20,","","","","","11.9",",,6,11,","30.0",",6,17,","","","","","","","","","","","","","82.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5",",,,6","","","16.71",",6","22.42",",,,6","11.01",",,,6","",""
"USC00122825","1899-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","119.7",",6","5",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","6",",6","","","18990616",",,6","","","","","","","18990620",",,6","18990622","+,,6","5.6",",6,16,","","","","","9.1",",,6,20,","33.3",",6,22,+","","","","","","","","","","","","","12.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6",",,,6","","","21.90",",6","28.61",",,,6","15.19",",,,6","",""
