"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003957","2002-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.3",",X","0.0","0","0.0",",0","3",",0","3",",0","0",",0","2",",0","1",",0","0",",0","27",",0","3",",0","3",",0","0",",0","20020103",",,0","20020131",",,0","20020130",",,0","20020130",",,0","20020108",",,0","-16.1",",0,03,","51",",,0,31,","38",",,0,30,","24.9",",,0,30,","23.9",",0,08,","1314.5","0","497.4",",0","33.8",",,,0","","","","","","","51",",,,0","2.29",",0","10.22",",,,0","-5.65",",,,0","0",",W","340",",X","330",",X","13.4",",X","16.5",",X"
"USW00003957","2002-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.6",",X","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","0",",0","0",",0","20020227",",,0","20020228","+,,0","20020225",",,0","20020218",",,0","20020223",",,0","-13.3",",0,27,","0",",,0,28,+","0",",T,0,25,","8.9",",,0,18,","19.4",",0,23,","1735.3","0","420.8",",0","10.2",",,,0","","","","","","","0",",T,,0","3.31",",0","10.25",",,,0","-3.64",",,,0","0",",W","340",",X","340",",X","17.9",",X","21.9",",X"
"USW00003957","2002-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","5.3",",X","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","21",",0","2",",0","5",",0","0",",0","20020303",",,0","20020301",",,0","20020301",",,0","20020318","+,,0","20020328",",,0","-18.3",",0,03,","0",",T,0,01,","0",",T,0,01,","1.0",",,0,18,+","25.6",",0,28,","2134.8","0","399.5",",0","2.0",",,,0","","","","","","","0",",T,,0","5.45",",0","13.97",",,,0","-3.08",",,,0","0","1,W","340",",X","330",",X","19.7",",X","24.1",",X"
"USW00003957","2002-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","5.5",",X","35.6","0","35.6",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","4",",0","20020403",",,0","20020430","+,,0","20020430","+,,0","20020420",",,0","20020417",",,0","-4.4",",0,03,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,20,","34.4",",0,17,","2265.3","0","130.5",",0","36.8",",,,0","","","","","","","0",",,,0","15.17",",0","22.04",",,,0","8.30",",,,0","","","10",",X","10",",X","20.1",",X","24.1",",X"
"USW00003957","2002-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","5.3",",X","95.0","0","59.4",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","20020503",",,0","20020531","+,,0","20020531","+,,0","20020511",",,0","20020507",",,0","3.3",",0,03,","0",",,0,31,+","0",",,0,31,+","45.2",",,0,11,","34.4",",0,07,","2326.9","0","61.6",",0","80.3",",,,0","","","","","","","0",",,,0","18.26",",0","25.09",",,,0","11.44",",,,0","0","2,W","30",",X","20",",X","14.3",",X","19.7",",X"
"USW00003957","2002-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","5.1",",X","305.4","0","210.4",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","20020606",",,0","20020630","+,,0","20020630","+,,0","20020604",",,0","20020628",",,0","10.6",",0,06,","0",",,0,30,+","0",",,0,30,+","48.3",",,0,04,","36.1",",0,28,","2327.7","0","0.8",",0","96.1",",,,0","","","","","","","0",",,,0","25.32",",0","31.98",",,,0","18.66",",,,0","0","1,W","20",",X","30",",X","20.6",",X","25.0",",X"
"USW00003957","2002-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.1",",X","585.6","0","280.2",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","20020713",",,0","20020731","+,,0","20020731","+,,0","20020728",",,0","20020726",",,0","16.7",",0,13,","0",",,0,31,+","0",",,0,31,+","44.2",",,0,28,","40.0",",0,26,","0.0","0","0.0",",0","96.0",",,,0","","","","","","","0",",,,0","27.37",",0","33.88",",,,0","20.86",",,,0","","","50",",X","100",",X","15.6",",X","19.7",",X"
"USW00003957","2002-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.0",",X","849.3","0","263.7",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","20020814",",,0","20020831","+,,0","20020831","+,,0","20020813",",,0","20020822","+,,0","13.3",",0,14,","0",",,0,31,+","0",",,0,31,+","61.2",",,0,13,","37.2",",0,22,+","0.0","0","0.0",",0","123.7",",,,0","","","","","","","0",",,,0","26.84",",0","33.22",",,,0","20.46",",,,0","0","3,W","170",",X","170",",X","17.0",",X","21.0",",X"
"USW00003957","2002-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.9",",X","990.8","0","141.5",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","20020923","+,,0","20020930","+,,0","20020930","+,,0","20020913",",,0","20020903",",,0","7.2",",0,23,+","0",",,0,30,+","0",",,0,30,+","14.5",",,0,13,","36.7",",0,03,","10.9","0","10.9",",0","22.3",",,,0","","","","","","","0",",,,0","22.69",",0","30.01",",,,0","15.36",",,,0","0",",W","30",",X","30",",X","13.0",",X","16.5",",X"
"USW00003957","2002-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.7",",X","998.0","0","7.2",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","7",",0","0",",0","20021020",",,0","20021031","+,,0","20021031","+,,0","20021003",",,0","20021001",",,0","0.0",",0,20,","0",",,0,31,+","0",",,0,31,+","80.8",",,0,03,","31.1",",0,01,","250.3","0","239.4",",0","201.4",",,,0","","","","","","","0",",,,0","10.84",",0","15.84",",,,0","5.85",",,,0","0","2,W","360",",X","20",",X","15.6",",X","18.3",",X"
"USW00003957","2002-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.6",",X","998.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3",",0","0",",0","20021127",",,0","20021130","+,,0","20021130","+,,0","20021102",",,0","20021109",",,0","-8.3",",0,27,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,02,","27.2",",0,09,","592.0","0","341.7",",0","4.4",",,,0","","","","","","","0",",,,0","6.94",",0","14.24",",,,0","-0.35",",,,0","0","1,W","30",",X","30",",X","15.6",",X","19.2",",X"
"USW00003957","2002-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.4",",X","998.0","0","0.0",",0","5",",0","4",",0","0",",0","3",",0","2",",0","0",",0","24",",0","2",",0","0",",0","0",",0","20021225",",,0","20021204","+,,0","20021203",",,0","20021212",",,0","20021217",",,0","-11.7",",0,25,","152",",,0,04,+","140",",,0,03,","9.4",",,0,12,","20.0",",0,17,","1077.1","0","485.1",",0","21.7",",,,0","","","","","","","239",",,,0","2.68",",0","8.84",",,,0","-3.47",",,,0","0","1,W","20",",X","330",",X","13.4",",X","16.5",",X"
"USW00003957","2003-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.0",",X","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","1",",0","0",",0","20030123",",,0","20030101",",,0","20030101",",,0","20030115",",,0","20030108",",,0","-14.4",",0,23,","0",",T,0,01,","0",",T,0,01,","1.5",",,0,15,","22.8",",0,08,","1607.4","0","530.3",",0","1.5",",,,0","","","","","","","0",",T,,0","1.23",",0","8.07",",,,0","-5.62",",,,0","0","2,","30",",X","330",",W","17.9",",X","20.6",",W"
"USW00003957","2003-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.6",",X","0.0","0","0.0",",0","8",",0","5",",0","0",",0","6",",0","2",",0","0",",0","23",",0","5",",0","2",",0","0",",0","20030225",",,0","20030228","+,,0","20030223",",,0","20030218",",,0","20030202",",,0","-16.7",",0,25,","356",",,0,28,+","305",",,0,23,","11.4",",,0,18,","25.6",",0,02,","2087.1","0","479.7",",0","37.6",",,,0","","","","","","","386",",,,0","1.20",",0","7.27",",,,0","-4.86",",,,0","0","3,W","20",",X","340",",X","16.1",",X","18.3",",X"
"USW00003957","2003-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.6",",X","0.0","0","0.0",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","14",",0","1",",0","9",",0","0",",0","20030306","+,,0","20030331","+,,0","20030331","+,,0","20030317",",,0","20030331",",,0","-8.9",",0,06,+","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","28.3",",0,31,","2403.8","0","316.7",",0","97.9",",,,0","","","","","","","0",",,,0","8.12",",0","15.25",",,,0","0.98",",,,0","0","1,W","180",",X","340",",X","15.6",",X","18.3",",X"
"USW00003957","2003-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","5.3",",X","26.0","0","26.0",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","20030409",",,0","20030430","+,,0","20030430","+,,0","20030419",",,0","20030402",",,0","-4.4",",0,09,","0",",,0,30,+","0",",,0,30,+","56.9",",,0,19,","31.1",",0,02,","2524.3","0","120.5",",0","107.3",",,,0","","","","","","","0",",,,0","15.18",",0","22.16",",,,0","8.20",",,,0","0","4,W","160",",X","150",",X","18.3",",X","22.8",",X"
"USW00003957","2003-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.4",",X","72.8","0","46.8",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","20030512",",,0","20030531","+,,0","20030531","+,,0","20030516",",,0","20030530",",,0","6.7",",0,12,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,16,","36.1",",0,30,","2556.4","0","32.1",",0","62.3",",,,0","","","","","","","0",",,,0","18.81",",0","25.61",",,,0","12.01",",,,0","0",",W","40",",X","40",",X","20.1",",X","23.7",",X"
"USW00003957","2003-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.7",",X","228.5","0","155.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","20030608",",,0","20030630","+,,0","20030630","+,,0","20030605",",,0","20030623",",,0","8.3",",0,08,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,05,","38.3",",0,23,","2559.9","0","3.5",",0","45.8",",,,0","","","","","","","0",",,,0","23.40",",0","30.12",",,,0","16.69",",,,0","","","360",",X","10",",X","15.6",",X","20.6",",X"
"USW00003957","2003-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.4",",X","582.5","0","354.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","20030723",",,0","20030731","+,,0","20030731","+,,0","20030730",",,0","20030714",",,0","15.6",",0,23,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,30,","43.9",",0,14,","0.0","0","0.0",",0","20.6",",,,0","","","","","","","0",",,,0","29.75",",0","37.93",",,,0","21.58",",,,0","0","1,W","20",",X","30",",X","17.4",",X","21.5",",X"
"USW00003957","2003-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.6",",X","883.4","0","300.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","20030831",",,0","20030831","+,,0","20030831","+,,0","20030830",",,0","20030821","+,,0","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","98.3",",,0,30,","40.6",",0,21,+","0.0","0","0.0",",0","187.4",",,,0","","","","","","","0",",,,0","28.04",",0","34.97",",,,0","21.11",",,,0","0","1,W","310",",X","330",",X","13.4",",X","20.1",",X"
"USW00003957","2003-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.0",",X","954.0","0","70.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","20030919",",,0","20030930","+,,0","20030930","+,,0","20030911",",,0","20030910",",,0","3.3",",0,19,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,11,","33.9",",0,10,","33.6","0","33.6",",0","49.4",",,,0","","","","","","","0",",,,0","19.57",",0","26.11",",,,0","13.02",",,,0","0",",W","180",",X","170",",X","14.3",",X","17.4",",X"
"USW00003957","2003-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.3",",X","964.8","0","10.8",",0","6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","20031026",",,0","20031031","+,,0","20031031","+,,0","20031008",",,0","20031020",",,0","-1.1",",0,26,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,08,","32.2",",0,20,","147.5","0","113.9",",0","52.4",",,,0","","","","","","","0",",,,0","15.01",",0","22.13",",,,0","7.88",",,,0","0","1,W","360",",X","360",",X","16.1",",X","20.6",",X"
"USW00003957","2003-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.2",",X","964.8","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","20031124",",,0","20031130","+,,0","20031130","+,,0","20031113","+,,0","20031102",",,0","-11.7",",0,24,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,13,+","25.6",",0,02,","475.3","0","327.8",",0","0.9",",,,0","","","","","","","0",",,,0","7.41",",0","13.81",",,,0","1.00",",,,0","0","1,W","350",",X","350",",X","16.1",",X","20.1",",X"
"USW00003957","2003-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.5",",X","964.8","0","0.0",",0","5",",0","2",",0","0",",0","10",",0","3",",0","0",",0","26",",0","4",",0","0",",0","0",",0","20031214",",,0","20031213",",,0","20031212",",,0","20031212",",,0","20031230","+,,0","-14.4",",0,14,","254",",,0,13,","152",",,0,12,","13.7",",,0,12,","16.7",",0,30,+","960.3","0","485.0",",0","24.6",",,,0","","","","","","","292",",,,0","2.69",",0","8.99",",,,0","-3.61",",,,0","0",",W","340",",X","350",",X","17.0",",X","21.5",",X"
"USW00003957","2004-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.1",",X","0.0","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","26",",0","7",",0","0",",0","0",",0","20040106",",,0","20040125",",,0","20040125",",,0","20040117",",,0","20040123","+,,0","-17.2",",0,06,","0",",T,0,25,","0",",T,0,25,","25.7",",,0,17,","18.3",",0,23,+","1501.1","0","540.8",",0","37.1",",,,0","","","","","","","0",",T,,0","0.89",",0","7.27",",,,0","-5.50",",,,0","0",",W","360",",X","10",",X","13.4",",X","18.3",",X"
"USW00003957","2004-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","5",",0","3",",0","0",",0","9",",0","2",",0","0",",0","22",",0","4",",0","1",",0","0",",0","20040207",",,0","20040206","+,,0","20040204",",,0","20040229",",,0","20040222",",,0","-17.2",",0,07,","152",",,0,06,+","107",",,0,04,","19.8",",,0,29,","21.7",",0,22,","1993.0","0","491.9",",0","35.4",",,,0","","","","","","","171",",,,0","1.37",",0","7.43",",,,0","-4.69",",,,0","0","2,W","340",",X","240",",X","17.0",",X","23.2",",X"
"USW00003957","2004-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.8",",X","5.3","0","5.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","20040302",",,0","20040331","+,,0","20040331","+,,0","20040304",",,0","20040317",",,0","-2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","65.0",",,0,04,","25.6",",0,17,","2233.2","0","240.2",",0","112.3",",,,0","","","","","","","0",",,,0","10.76",",0","17.45",",,,0","4.07",",,,0","","","20",",X","20",",X","17.4",",X","22.8",",X"
"USW00003957","2004-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.7",",X","18.1","0","12.8",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","20040411",",,0","20040430","+,,0","20040423",",,0","20040423",",,0","20040416",",,0","-1.7",",0,11,","0",",,0,30,+","0",",T,0,23,","15.2",",,0,23,","31.7",",0,16,","2382.6","0","149.4",",0","69.2",",,,0","","","","","","","0",",T,,0","13.78",",0","20.19",",,,0","7.37",",,,0","0",",W","250",",X","240",",X","19.2",",X","27.3",",X"
"USW00003957","2004-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","5.5",",X","158.0","0","139.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","11",",0","20040503","+,,0","20040531","+,,0","20040531","+,,0","20040512",",,0","20040524",",,0","3.9",",0,03,+","0",",,0,31,+","0",",,0,31,+","10.2",",,0,12,","37.8",",0,24,","2417.0","0","34.4",",0","14.1",",,,0","","","","","","","0",",,,0","21.73",",0","29.28",",,,0","14.19",",,,0","0",",W","40",",X","40",",X","21.0",",X","26.4",",X"
"USW00003957","2004-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.0",",X","323.2","0","165.2",",0","15",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","20040601",",,0","20040630","+,,0","20040630","+,,0","20040616",",,0","20040612",",,0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,16,","38.3",",0,12,","2417.0","0","0.0",",0","159.2",",,,0","","","","","","","0",",,,0","23.84",",0","29.99",",,,0","17.69",",,,0","","","20","1,X","20",",X","26.8","1,X","30.4",",X"
"USW00003957","2004-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.9",",X","561.3","0","238.1",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","20040726",",,0","20040731","+,,0","20040731","+,,0","20040723",",,0","20040720","+,,0","13.3",",0,26,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,23,","38.9",",0,20,+","0.0","0","0.0",",0","67.3",",,,0","","","","","","","0",",,,0","26.01",",0","32.42",",,,0","19.60",",,,0","0","3,W","290",",X","290",",X","19.7",",X","24.1",",X"
"USW00003957","2004-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.8",",X","761.8","0","200.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","20040829",",,0","20040831","+,,0","20040831","+,,0","20040823",",,0","20040803",",,0","11.7",",0,29,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,23,","40.0",",0,03,","0.0","0","0.0",",0","35.1",",,,0","","","","","","","0",",,,0","24.80",",0","31.51",",,,0","18.10",",,,0","0",",W","30",",X","20",",X","22.8",",X","26.4",",X"
"USW00003957","2004-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.2",",X","913.1","0","151.3",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","20040909","+,,0","20040930","+,,0","20040930","+,,0","20040922",",,0","20040917",",,0","10.0",",0,09,+","0",",,0,30,+","0",",,0,30,+","13.7",",,0,22,","38.3",",0,17,","0.2","0","0.2",",0","30.9",",,,0","","","","","","","0",",,,0","23.37",",0","30.99",",,,0","15.74",",,,0","0",",W","180",",X","180",",X","14.3",",X","16.5",",X"
"USW00003957","2004-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.8",",X","926.4","0","13.3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","20041014",",,0","20041031","+,,0","20041031","+,,0","20041026",",,0","20041003",",,0","1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,26,","29.4",",0,03,","91.9","0","91.7",",0","64.1",",,,0","","","","","","","0",",,,0","15.80",",0","21.95",",,,0","9.66",",,,0","","","200",",X","200",",X","13.9",",X","17.9",",X"
"USW00003957","2004-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.1",",X","926.4","0","0.0",",0","10",",0","6",",0","0",",0","1",",0","1",",0","0",",0","9",",0","0",",0","3",",0","0",",0","20041130",",,0","20041130",",,0","20041129",",,0","20041117",",,0","20041106",",,0","-5.6",",0,30,","25",",,0,30,","38",",,0,29,","21.1",",,0,17,","28.9",",0,06,","408.4","0","316.5",",0","57.7",",,,0","","","","","","","38",",,,0","7.78",",0","12.72",",,,0","2.85",",,,0","","","10",",X","10",",X","17.0",",X","20.6",",X"
"USW00003957","2004-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.8",",X","926.4","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","2",",0","0",",0","20041224",",,0","20041231","+,,0","20041231","+,,0","20041205",",,0","20041230",",,0","-16.7",",0,24,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,05,","23.3",",0,30,","869.9","0","461.5",",0","4.4",",,,0","","","","","","","0",",,,0","3.45",",0","11.34",",,,0","-4.45",",,,0","","","360",",X","20",",X","14.8",",X","19.7",",X"
"USW00003957","2005-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.2",",X","0.0","0","0.0","1,0","8",",0","5",",0","0",",0","1",",0","1",",0","0","1,0","29","1,0","9",",0","2",",0","0",",0","20050116","+,1,0","20050131",",,0","20050130",",,0","20050104",",,0","20050120",",,0","-14.4","1,0,16,+","76",",,0,31,","76",",,0,30,","13.7",",,0,04,","22.2",",0,20,","1430.5","0","560.6",",0","45.9",",,,0","","","","","","","76",",,,0","-0.13","1,0","5.25",",,,0","-5.50","1,,,0","0","3,W","350","3,X","360","3,X","13.0","3,X","16.1","3,X"
"USW00003957","2005-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","3.8",",X","0.0","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","1",",0","0",",0","20050209",",,0","20050228","+,,0","20050228","+,,0","20050206",",,0","20050214",",,0","-8.9",",0,09,","0",",,0,28,+","0",",,0,28,+","10.4",",,0,06,","22.2",",0,14,","1789.6","0","359.1",",0","34.9",",,,0","","","","","","","0",",,,0","5.51",",0","11.49",",,,0","-0.47",",,,0","","","320",",X","310",",X","16.1",",X","19.2",",X"
